source,destination,total
7b72SE1m4ZgL6VJKYFswC54KnVLTinr6maG76ZENXaqs,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,1234.20131085
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5hK6LmpNnWUB4ga7B9Bbc4ne6VpPiBG6PZ6kkzTkFzAS,1222.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,EpoLn1nFtPM6Cinpz4Rjfy6gtz2PLHJRasdWy2f2urjG,1200.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4ztWmZcaCqcMLc77Pr5xC6Tzav3exgiEpn3BcHQLmYDa,1193.128
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,HJQ12Kq6z69BHi9MoXrBTQq7fD4nsH63m3uXoNa48K7N,1193.128
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,7jkeo9a1d4w7a1dBvnCAkDWDwj1gWwPnfNwVyXGp3jK4,1189.290902276
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,55gFmDemy3bR3r36NVPFihuM2q8C7UtXM4cBqyUodR4f,1187.232107838
BU6aVQpwiyeBqMmXzV6MNvnqCzaozDfobD3pV5YDHcKw,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,1187.2320978379998
3o4sw8RqdBudq1XZLeoNGzfZWXNAFGr1VVGP4EDy1ptK,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,1150.11640934
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,gbnkHu3PEV2ifXJ315BSj7xY8sASrcRRa3zMvzvLRAK,1147.825679153
3PnhsJguGUNuSGCDCax4GJbcSJhGhziVFaQt5MtE1KfB,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,1142.568985
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,EjxkYNH7p2zsbqQU43WASETppvxs123RB8eDMhr58587,1136.15
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,Favn2zdGGzMnYtSA6ocpP6hLN5T1pMkoLehQZKFjU7fh,1129.95
5rVZjcNgyKPXbUuVJjsn55QxVPRGD4K8S81nX2XDcgaA,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,1128.6920737350001
68pZ1eExruXLXQYaEPrBqUGaF8VFFjhdvLh975HjC7rt,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,1116.846479972
Hb9dsBfVhesgsNedKXCbx5ForSnT3UxehjSncC78buXs,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,1116.39768876
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2gcAsrxoTGiLy9xJjvNQiYC6nMZwK2N335MCiuHYnrhR,1110.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,BT8c3UvpCWrtvTWp4AzoJh8iAFWzssnZducg9GxCa74C,1100.0
2KqsnoArSBCBo3R1wjWC1jWZmpZAJqafLsWbHTLQgeZq,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,1096.17279
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3sCLrDZzwEqgqhfbPFH9toLAa6KPbZNHpqbVsap3ofi9,1060.484264727
HFEiRB24N4mjJ2LN29hTHGca4dDJWAG4dbdgakj8XUaX,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,1058.4544411999998
D5f7tfgX86MXhdVDP3W5GW9JP6Kh7h7xiD6sJ9q2KZaX,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,1038.79248609
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,FFdTzKDRqoLKeuisQNTmmFEd3nJbheHXv2eqxBEpTSw5,1023.943333333
5ANkuzXfj4TLP5g6DKE9XyuAFLD3Nqv3XskcRqwf7Jub,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,1010.5329800000001
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,Bf67NF1ikBpUooiF4sbzV4ar6hmxZd5CdT6ox5pdFKmA,1008.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,FWXxvvRLSWTyNq1i4Aehxzv5Apc6kbCQEbpassGdeDhE,1000.000995
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,DveRRTj4o5CUree2aksz2WnnucmZWrdi4WaH74RijtH5,1000.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,GCc4DrWdPAbqZTTYYENji9edtKvNKNwdMowsjdriTuvs,1000.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,HNhjgXjxb7dPEc1KNix3fcrtHUkN8ao9L6smQg1JeZNw,1000.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,HySY8oKfPuADMAA1DGGsJuBxf88z2wpRUx82MU9LcUY6,999.999995
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,F5ZSPNZ3shyEFtA3sm4Q45BA5HtTFfrhLNMshE2ZT8Pd,998.59288728
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,GStAa414EjS9oe4jXqCMTEMz9QUQuiuqNw3WTB6MZRp4,963.9
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,EY2pgrmNFzrCdVDFn2T38pf84GaDCnyWM7HTnyGzWqKt,963.2977785819999
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,GX9wFGsigUMnxHRw8e1K77nJr7iUR9AGSvRaSrmWtLmU,962.378
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,JBd5neQxAyTitrVCTokzrfprNYwKwvHoN6y2rjSUTmQW,962.3279
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2echesFk5VuhpLnBUf1Yji4hrwRA1gpAShayik4peFGg,954.502
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4FRZYPcqT4R5ZhJBbmQcuPgmqpYX2Kb6x5SsxHTq7DU7,954.502
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5wnsiHDz4jvYD1hCdJPU2zPaYruDWFaniW8PJcWt7xbg,954.502
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6BPExwsHfRh35SP8zAjmVbjtxGQZ8qLs34QcXo8o9uq2,954.502
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,7JbpiriY9K2EhkB5vWfWQyC7K9dPaXstwjgfsuS915pJ,954.502
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8MGgDJuT5h1L7rJ4cMn7cx5DoMNeEwMP26Qf3eBgyhS2,954.502
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,94jEAYTLU7s81UZ7p7N3r22eAkku3wEXgUcA4r1W8iQr,954.502
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9BHYoQRKJQRoDbRUMQ8FLYsWRW9SBVWMGuJLv2x8sC9P,954.502
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9XNK97eB6fraugzbLMvFDXtLszKmJE11qaNBJXpTeB5X,954.502
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,BQN2k9gP8m4JTpuy652C5MXF2vz9sq3VKUZ4EN2MgCJN,954.502
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,BUpqWiEwJkPaFuREv9AGizX35oX88UW4RkxLCPLBCJEX,954.502
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,CSd4zwZAv2Uf9tRukFp46ZS1a6mp35P8ebsMWQBFGQxR,954.502
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,DZcMez577Y1y97FcTnmb2WiUHxeJvhFGEaNYBE7kYJC9,954.502
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,SVNfB87pVVfJ7Xnjg6CFwSSKoNeoXgETB2k2ABhdQxa,954.502
HucJj3rkBAoN7M9dfMcUFQi4BLbZaUgeEkmfyrqMNC7a,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,947.001091419
CQSin86aUA7wanaijgRd7vq7JyHgBX5B3ihY6TKuWRce,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,929.6767809999999
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,CUXppsQXdwz2wvQZ9qZs2AKw3QYqDVxP1oNjpV7J9D8U,889.969063
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,FZPmFWEsaw7MbzQ2RCUztTybR6d1kWTKbDoHB52c7nv2,878.3899999999999
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,HuDqQek645UG5VHKD5LHFUeKuS9mUuTQ7Q8RyTvd6Qxq,869.826331902
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,FhLrVpNiasLtdUWhCCh92u6PDsx92zgh5SvH8YjCBQUF,849.06653625
4pupb4WWdHPCErDoCiJU4dR3EVHegBLFU5KEdZVGZSah,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,832.7188062030001
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4GUYC7ytq6CybLqZbNFs3GpRwHdsxptdp3ZqDhrbEb12,811.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,GPM5eQiUqvrBPrzBradKue2VyDyQ7DnPfpPtQh3cXhPm,811.0
4GUYC7ytq6CybLqZbNFs3GpRwHdsxptdp3ZqDhrbEb12,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,810.999981
qacZ78eD8SjmiUTGGReLQARqjFzmeTHXG4BA6RW4iBW,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,799.999985
6MbMHVz8mVDA1LWUyRY3JFRpgFoJu2GfZ8SjiWwm81Rn,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,784.99999
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,J2tCAhwb4N956dj9yYzfaY9DfcoVkAaUxRwSKHYtuafY,776.396881203
Ffrwf54kD6CKjEQePYmsKkRuu2dkCFJaMu4VdcvTngxh,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,767.6019780160001
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,514a8ZzegesHjmFXaykQY4ucK46FRUokaYzBB8K17jLA,760.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8RntPdWS5EwkMfQwfDvUnKLzuvvQK4U4EfUePJtNDRp3,756.8981136259999
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3XdRrAFrN586DLvPukBtoUPBm8y6B8ejZGAxAGPVaY2w,750.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,AL9PcwhUEamFkxv2vvzpXnhCf954R8S2JRfMzRRxyJ5n,743.539226627
AL9PcwhUEamFkxv2vvzpXnhCf954R8S2JRfMzRRxyJ5n,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,743.539221627
8G7ibY8NoFZMp9TG42zX43jsNWHQpAmLknZSafz3HPan,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,735.897657003
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,AAvFgktK6CF5m9AGGuwZKUdevrwh9E4hicEy6FSQ6YwK,730.727184654
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,AUaRWM8om6pZPC29yFbCsd4CfT4s2nLqn88P5H5ZZVxE,729.275830397
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,DucpoiYUxmA48pS2HYo1YgHnzPqX3LDtb7hK5S1xb8ve,701.017460486
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2dXET7G2g4hedKHRMvCUjVGsjk1GPaXtojEKAaQ63vgN,686.275
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9CXu6QJtYU5xmPEXyn5up3sv77j1h91SAhyMcZxemhbM,683.1536798340001
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,82A6HDVTjd7ZPY8HrFCb7jTqwu6odNQZo4Gyf9GPRsx7,681.672011037
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6YMhPTcjJ9thTHCgsiDr1ZeHYnn5Zy3u5pjrxVHUrSMd,664.193908711
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4dWaxnUodbcsbdBZC3rifd7HDrttbBi7vf9EpgxFv68C,661.4062486720001
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,DqEEFHzSpx2xK8HLk7PnERcpYeH3qwGZiv9vpVUp2mVR,652.251512245
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,B5GPdn4hRKJ4iiCjspBDLvC25rZk5MRtiaurPry9PJMM,645.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,wuu4bNTDdkK97Qvs1J2yxNncaGjurhvXLwb6qtJchnf,636.11409812
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,6po1WdAzF5Ur1rSbsQf2r6vAP3kvtHKNBGcJ8tW1AdSE,610.0
9EJUGricFXNPwUZ7Mkbm1ykA9Re4tY2QQbXegeCVskz,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,603.99998
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,4L6UTgbsEbCXVoBu4VgWWdTqmF8fF5tGVii4j9VgPE5j,600.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,AftngtyrHoa2nkKuAdEWsd1fB8ZiUqnn3eNLhJJya2Wn,599.99
2EhjVC4fWNZrq3rwppLq8mxphMj4qL36p1wLhrnC7Taa,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,599.989995
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,BYiwb8pxkVuRYiruj6E8Ci64ou3Dh1Q37ScuXmoRmkpX,589.458466459
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9sjiZzyhJ2cZ8nCa73uLGyKdDnXGot7ontrrBFbXTXjn,588.7356409509999
J16ecc9awzDrCEtZuvMuzeisBYGpjPp96fiVysMfKqwz,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,586.492192856
3hfQu3Fo6ygEYiXtLKdLepQdNLXovkj5WFXEdZevtptm,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,530.80999
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,GBxQ8WxZrbeC8sYvoAyB7YMf72mjAGYoYQLvh5EyCwQa,525.822902555
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,EaMXMTPMvdH5CZPQkds9FSDtpKTeJinukPswVhe6v7Xk,518.464008942
7JqDgTvSRZKG3bD5Fd3kmrCmt9qshtYshFe1CgdqdEi,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,512.19571212
BZRBLauSnctGFGbFetwPi7zeJNRHinb94FDMWEdUcB4r,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,511.04842564
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,GoBi7fx3jZCHpc8JDxVhKzZKcU3m7ukaMgojmTWpuN7i,507.08198920999996
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2DwCVKRCLDq4rc3ZYnNUr1ZofTEJPuBHnWmhQeS2Yknj,500.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,ZdHSGiZ15ePHfQfCvec3Wmn9E2uWceQFBT7dHHPLug7,500.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2U9UwAhCMENbieMfkdjZPz1XMcFee5Fybzg5CcwkEPfQ,499.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,Bz9ykSGpUidVJED18oFs1dZnsvqjnFSWFQZGdEeY9kyq,481.189
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,C4SmCB5nVxAcmsZ6qXTez1XRXnCZrVxoskDroJYRhrw9,481.189
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,J9SZGQkdPAvsVcipyX12hTDRr67TeiACuXb7dxSN8H52,481.189
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,FcFw6m1Qrv67P8SHAXwMvNZZVpXqMTDq7JZq3ohcNvys,481.159551934
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,5KQmHRz3UuxNWi6w9RKDsRUGkiFReu9QtbcWKHWkibXp,477.251
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,9xv23xWUFGnjqsJxb8v9n3D5mwD6TmKpBbwiFjGtbBsW,477.251
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,BFQhSvANy8QsYeH5xNovJoxx8FuXzqpMp4bKMFJgXSNV,477.251
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,ERxC8a5dAE7CeXH9PJPqJ9wB9dmQBGB5Hsy6FMx875oy,477.251
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,EA2N2XH2MFC1euiwyMEzVGcqEgXXkafZLeKR4KB96poB,476.498
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,GCRzo5mX7eZj4f4tNHLXB74HrDfzJhZpxTQ3dbbsKNsu,473.612584967
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,HYQ9atW5GnHAbrPHvPsF57r4vTKoBdFCsqc2d3AxvkXQ,442.537816799
9KqxgGG3VBD8zUg6cbvdc2WQD9KscciccwBiNKtRVBbp,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,434.68971895199996
AT5jgwcHUGZdgZ59MhEpsKbrFvuWjVmZ2XgQGgZze9k,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,432.785758041
CjvJ6qZVu8sunLiv1erZCk19jGHxW4dJgFnAni7XAfL1,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,430.26422394199994
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,AdBs5Eo1oPQadhZ4YEp3o3Z6FJdGL22y5iVjkehZ4sjN,430.25
BNubEVgR9AyRJ6e4FRU4u1MkbdPsCCHUFvurMY58jj6a,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,430.249962
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,A6fzNp7YsKMg5bkmNzQjvg5LexE1fHtTRtb3DrPSJuzv,430.201025587
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,J7nzjMQQhXPEtT9cvKG6asWNmuwbWv3UJzvBgxSRV8mU,420.48893851300016
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2HdraRnBvk74N87wE8KQ4QXdqjF4QVMc37AJ86zaZnTQ,414.29
GaMCqFHDUzk888ZRjqEkHnbC7eEmKgkq47Qydu6zc3vG,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,393.700777
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,FPwo1xRTDXDWfLiEG4NzQyNEmu6mD1myfm4J2qmMNVw4,393.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,BxgXooGx79vjnvsRfnx1bx2UMsVCYQxgWuf4Uu3ufSYP,388.2747
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2DEfNJMeRqkuJ2jQtUg22WCpNQfuM5stqLfmUpP6TPwf,382.1
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,CARM35b8FQESZDp4LE9LJnZYRPhkgD1Pzbzuicrq8Jte,380.0
BjEV11HequbCfuzCytRxAXMz5GnRL9oz13KqibJWw9ZH,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,379.99771212
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,3YD2p2Y4f2LEGAKK2UBDZVQaHdv87nvR2HC9KerNaLDM,374.74625104200004
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,DXifKhBATXaNVEPyAUTnXP1iTuTsNq1tdCxqcDkPV4QH,369.782295872
9ykSBxuqqbQMy1fHDg9ezjS6Jbycp5efSRQXCcLBPAMK,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,369.780002992
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,24kgro7LC52gNifNTbEgr13WgqZgrJ72s7bCBDoC6Aso,362.2638
5sap56azLXfZx8Cz1DgkR6HVwj3ehEMaKnhBj3LaVjCa,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,362.02797
8hDrb4Hw6f4uhuBqTcKqjEAoZV1ktLqhKQX21cAu16PL,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,359.999981
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,48hBXTHLM78VAnMtiqfo5Gc6ecNmPCtbQcPmFb1RdLXN,350.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,AXja2GyE65hfRHbkCLf3jwaWJzVJ6F3PRG7wrHcMC24p,345.696943572
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,BEHwNe2vtDeihwG1ZsJ31yePYU5QcSsiidHsyQE9qLyY,344.7399515110001
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,G3UckCkNjbMki18g3spZR7xu1qppRWjtV7UA6T31YcXq,344.373947915
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,7nM9wLDfDKM9AJBDVsw93AK5wBwfRqWm3ZzxBJBkvE2m,343.138
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,BxoYFoX4wqNU5MVo6kWQU7ohwBoqM7LAfCghXQN75tgw,343.138
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,D3ribE2zpgiAwWBzVZqA4kSHWgr4BUyKkjPG6Eqaxpmc,343.138
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,JCcUZeUVwfRy95CTJqKrukN2YJo9QU7eBzoPWMuK4ZR8,343.138
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,FDZasf2NmaCv1PUYnX3kKvzMRNWhoYA9U2V9VgCitabB,337.54264496
BzeKS6jP8jMKEq8nog7amtbta6gdNyQgJS7axEUHGEUy,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,337.440436698
7m1cuwUDpmPR9AmncjcdAHDvTgMpsfACCFUC8sr3YCLT,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,332.999957
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,Aa5NQa3zqjX9rzRmjGUJ48oFm7Gu2SmdtwvwZUwk5mCq,326.454193849
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,AFAAdwhhpd6ATaMeQArFoT8kL3LAnZw8X3RwQZyKjanj,300.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,ALu5E7n5EzgPakB1vQktRj33NFKkXjDoZSTFVYvsVjgc,300.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,AfiKHvAc7aHSuhUDEXMUEmRE6eMPL5QTX9jYn157g8k3,300.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,BPKpoUqJvjDWyRgGp1G8YmgMvL1PqYGD3SMPapobuYyV,300.0
zozWS6zeAP4PHEQTUu74KTHiZ4ENjfYbU97vSbE3zu6,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,299.999985
AKpWnBb5KtgVfbkUtHpKB2kgV2rL12wnqZpxWiVcVzMU,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,299.999981
HgpAek2qgkYebdcchRSBUPtRXtTpiZKaUQTTRp7KWo2b,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,289.517804514
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,HKcESLaudHwztGSMKDPwEUUtnaCuPY6A8sdH9N6rrh4U,289.136975
EjXQhyewiGuRY7eDyjgRsr4VFTryMXUDULAgxit6ejL6,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,281.775266081
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,G4WJtsTBQefuotMsvcy7NnHhMbTw6AfSsDff1Vdka7Vs,270.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,998No9LMv5YpiZyA1Zj46eMy8LWvNrq4Qat8Bsxs7x3u,266.72
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,iXGwgqD49D74LyJyLFRij6ghespComm3e9jiS4p5VHS,263.530675354
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8rceqiWB7S6fFcR3JugWaHLufJys7sWxEQFu6aRni6bE,258.498740623
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,En4gbCTNtFKjseaB96XWFZUpuvXRDhiawawzyFq9Yzen,258.275
2n15UzxD5TAk7YKtXJxL4xaYbkshAAyazovsgsnH7gJ6,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,255.14998499999996
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,77RmUKWcQh9cLMYD7S9ehVN8GhWbrXmCR1TTQjaE5tNt,250.0
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,GeQEDcP2PMsTN9BKZ8EaiFcr9JMKRJVFXSaLWbjBVryL,247.216
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,8GFmBKD68uTMDvXkqx2SZUwAuT5YTkxiQDyrQoyWgzRz,243.3
CY5JdgAGe3SH5QGavrGXxBu5FgdhoivKTJ7NT2fwgjMf,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,239.999981
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,GRXT5v2HiaRp9sF7CsBfP7Mw8R7VgeW8fpwiJmrbNjb,238.626
H1X1E8eaXHK9WRtS5DdXNuQqcWzJejqZttxEgcwZBG8s,3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,238.037544066
3vxheE5C46XzK4XftziRhwAf8QAfipD7HXXWj25mgkom,2Zq2ianiNwRZY9c3D3PSR32KnfASBRQ7svguZ4MncpNk,233.389614578
